SpeciesID,Week,Species
PIED18,1.00140481293794,PIED
PIED18,8.63850673361327,PIED
PIED18,9.51508594543241,PIED
PIED18,10.8386318110737,PIED
PIED18,11.2967439237308,PIED
PIED18,14.9977823111379,PIED
PIED18,12.6378071437171,PIED
PIED18,13.3087333865409,PIED
PIED18,3.12300280165779,PIED
PIED18,6.25428399518819,PIED
PIED18,7.46614120212526,PIED
PIED19,1.00164385366789,PIED
PIED19,12.2621019286819,PIED
PIED19,14.9084682159143,PIED
PIED19,15.0503393309273,PIED
PIED19,16.9952686306767,PIED
PIED19,5.89091658091002,PIED
PIED19,2.78939712908473,PIED
PIED19,7.06168061525079,PIED
PIED19,8.70053126974637,PIED
PIED19,9.67165250091242,PIED
PIED19,11.5422692424419,PIED
PIED21,1.0021915501825,PIED
PIED21,16.7474464242081,PIED
PIED21,18.1193411561844,PIED
PIED21,20.3085017338781,PIED
PIED21,21.9911776359911,PIED
PIED21,4.07386070184527,PIED
PIED21,6.08944310226327,PIED
PIED21,9.73087369832887,PIED
PIED21,7.40994823217273,PIED
PIED21,8.77268390065579,PIED
PIED21,10.9795857573347,PIED
PIED21,12.3501390842773,PIED
PIED21,14.2931081154349,PIED
PIED21,15.2180855506001,PIED
PIED23,3.94853839856791,PIED
PIED23,7.36649852072037,PIED
PIED23,8.8014144121817,PIED
PIED23,9.85639520608824,PIED
PIED23,11.6714293667905,PIED
PIED23,12.1598818974416,PIED
PIED23,13.9580902663853,PIED
PIED23,15.4898308832989,PIED
PIED23,5.73638563554562,PIED
PIED25,1.01828757793147,PIED
PIED25,11.8063970692084,PIED
PIED25,12.238993141723,PIED
PIED25,13.6534672877958,PIED
PIED25,14.8844084476867,PIED
PIED25,16.8950742670321,PIED
PIED25,3.60686211683738,PIED
PIED25,2.06561221362328,PIED
PIED25,5.7037777170436,PIED
PIED25,6.93335559418184,PIED
PIED25,8.79121064837867,PIED
PIED25,9.8261160300516,PIED
PIED26,3.97162232037038,PIED
PIED26,6.31059859035163,PIED
PIED26,7.43640338906386,PIED
PIED26,8.73894526833439,PIED
PIED26,9.68382064492615,PIED
PIED26,14.490441429356,PIED
PIED26,10.7644468131738,PIED
PIED26,11.5699063384186,PIED
PIED26,15.4970957422276,PIED
PIED26,16.992162834907,PIED
PIED27,1.10213475600583,PIED
PIED27,7.25347564544231,PIED
PIED27,8.79493483418524,PIED
PIED27,10.1794918458694,PIED
PIED27,11.9425551529726,PIED
PIED27,13.0998681218975,PIED
PIED27,14.6694251842804,PIED
PIED27,15.3361382758442,PIED
PIED27,16.9877944091911,PIED
PIED27,2.0171979447231,PIED
PIED27,3.79711689282766,PIED
PIED27,5.67254314740111,PIED
PIED28,1.00037004798987,PIED
PIED28,3.57385990429436,PIED
PIED28,8.85814764844472,PIED
PIED28,5.81629837859819,PIED
PIED28,6.67750475076811,PIED
PIED28,9.20826704461382,PIED
PIED28,14.8007889555618,PIED
PIED29,1.0014110896443,PIED
PIED29,4.86442797241021,PIED
PIED30,1.01546653320776,PIED
PIED30,11.9366895713488,PIED
PIED30,12.3502267341769,PIED
PIED30,14.5776281268328,PIED
PIED30,4.2470928254163,PIED
PIED30,6.09824021135661,PIED
PIED30,7.43478807504132,PIED
PIED30,8.83635038485848,PIED
PIED30,10.1851608917637,PIED
PIED31,1.00135877314406,PIED
PIED31,4.574270716633,PIED
PIED31,5.32879918384065,PIED
PIED31,7.16308577111832,PIED
PIED31,16.9988465801051,PIED
PIED32,1.01590358227973,PIED
PIED32,6.70524939418451,PIED
PIED32,8.59146900303146,PIED
PIED32,9.66166963941597,PIED
PIED32,12.5937217804055,PIED
PIED32,13.282595040892,PIED
PIED32,14.6777342585659,PIED
PIED32,15.3451881509172,PIED
PIED32,16.9978030165712,PIED
PIED32,4.36563719699409,PIED
PIED32,5.70740545663218,PIED
PIED33,1.00754239227524,PIED
PIED33,14.5066702702069,PIED
PIED33,15.4642731646389,PIED
PIED33,7.4510259539348,PIED
PIED33,2.75752956109331,PIED
PIED33,6.2082938820323,PIED
PIED33,8.73050823145208,PIED
PIED33,9.67219744576009,PIED
PIED33,10.7659905216968,PIED
PIED33,11.579149856816,PIED
PIED34,1.0889753690953,PIED
PIED34,2.00350989230063,PIED
PIED34,4.57064117805424,PIED
PIED34,14.4989983761778,PIED
PIED34,15.9976720923547,PIED
PIED35,1.00176174787971,PIED
PIED35,9.52558270846422,PIED
PIED35,10.9520254863033,PIED
PIED35,11.2529551473172,PIED
PIED35,14.9993472276182,PIED
PIED35,4.23046325041181,PIED
PIED35,5.8146494759513,PIED
PIED35,6.8309628898083,PIED
PIED35,8.75593982523907,PIED
PIED37,1.01437288129216,PIED
PIED37,3.15052250499192,PIED
PIED37,6.24339316182718,PIED
PIED37,9.87512409644894,PIED
PIED37,7.47546040932577,PIED
PIED37,8.79412451624714,PIED
PIED37,11.4281158279191,PIED
PIED37,12.4979843894813,PIED
PIED37,14.7776872015438,PIED
PIED37,15.6658528074548,PIED
PIED38,2.07856293364175,PIED
PIED38,5.73621847767447,PIED
PIED38,7.10405367427422,PIED
PIED38,8.94863206811597,PIED
PIED38,10.3577161535581,PIED
PIED38,11.7238719235963,PIED
PIED38,12.4204344359807,PIED
PIED38,14.5215502916344,PIED
PIED38,15.9957267512135,PIED
PIED38,4.35581397471053,PIED
PIED39,1.0069957220981,PIED
PIED39,11.5111112355035,PIED
PIED39,12.4476466258495,PIED
PIED39,14.7523591986165,PIED
PIED39,15.5097117374748,PIED
PIED39,16.994111060051,PIED
PIED39,4.42699937314845,PIED
PIED39,2.34268564571209,PIED
PIED39,5.83913985088462,PIED
PIED39,7.46622411530234,PIED
PIED39,8.75305801945744,PIED
PIED39,9.51269804837424,PIED
PIED40,1.00143618149903,PIED
PIED40,3.82271492310899,PIED
PIED40,8.79519744903341,PIED
PIED40,9.89563404072024,PIED
PIED40,11.8129574683888,PIED
PIED40,19.998052356368,PIED
PIED40,12.1222770464372,PIED
PIED40,17.7230019655751,PIED
PIED41,1.00110919564706,PIED
PIED41,5.84179406443315,PIED
PIED41,7.44327491635708,PIED
PIED41,8.85093335903609,PIED
PIED41,10.3745975177981,PIED
PIED41,11.6631748767496,PIED
PIED41,12.4312083528715,PIED
PIED41,13.9969439705679,PIED
PIED41,2.88092179137379,PIED
PIED41,3.02099839952837,PIED
PIED41,4.48392183420436,PIED
PIED43,1.00147204182781,PIED
PIED43,3.54998343975419,PIED
PIED43,8.71519994518151,PIED
PIED43,5.94139955892209,PIED
PIED43,7.41730551863366,PIED
PIED43,9.74372479048854,PIED
PIED43,11.5186365482635,PIED
PIED43,12.5602694419475,PIED
PIED43,13.9978261424624,PIED
PIED44,1.00302911595941,PIED
PIED44,4.01237097519243,PIED
PIED44,5.87277204075913,PIED
PIED44,7.04390535049883,PIED
PIED44,8.77386098895641,PIED
PIED44,9.63373716923958,PIED
PIED44,10.3058365645622,PIED
PIED44,13.7496909741521,PIED
PIED44,11.2971493387338,PIED
PIED44,12.6459208899611,PIED
PIED44,16.8646492731609,PIED
PIED45,1.00210566801527,PIED
PIED45,11.3655092647328,PIED
PIED45,12.3612088143246,PIED
PIED45,13.9977773993414,PIED
PIED45,4.28223708859935,PIED
PIED45,6.04820471244569,PIED
PIED45,7.38710041296504,PIED
PIED45,8.80397114287647,PIED
PIED45,9.84940583951148,PIED
PIED46,1,PIED
PIED46,14.5434023569456,PIED
PIED46,15.5671969417011,PIED
PIED46,16.992982868259,PIED
PIED46,2.36564233553419,PIED
PIED46,4.29891769994635,PIED
PIED46,5.84769118094091,PIED
PIED46,9.54912345856642,PIED
PIED46,7.37260183478927,PIED
PIED46,8.71199766391288,PIED
PIED46,10.8333721881604,PIED
PIED46,11.1548996616578,PIED
PIED46,12.789848928947,PIED
PIED46,13.3670668503174,PIED
PIED47,1.00115774865577,PIED
PIED47,5.28259094655363,PIED
PIED47,6.44476026501504,PIED
PIED47,7.50109073220719,PIED
PIED47,8.76425880640314,PIED
PIED47,9.568808428281,PIED
PIED47,10.2716766414063,PIED
PIED47,11.4749713497059,PIED
PIED47,12.885105740945,PIED
PIED47,3.17991433112099,PIED
PIED47,4.89411636309477,PIED
PIED48,1.00163349349776,PIED
PIED48,13.9983316197624,PIED
PIED48,7.39450509426033,PIED
PIED48,3.13954421979663,PIED
PIED48,5.88550874147071,PIED
PIED48,8.87465823859364,PIED
PIED48,9.57158930154934,PIED
PIED48,11.6959845644366,PIED
PIED48,12.3689093077705,PIED
PIED49,4.13626131305389,PIED
PIED49,6.11840904742116,PIED
PIED49,8.16401442140619,PIED
PIED49,9.84889345150248,PIED
PIED49,10.2234909253114,PIED
PIED49,11.5615125838964,PIED
PIED49,15.31802165365,PIED
PIED49,12.542716770662,PIED
PIED49,14.6498059958388,PIED
PIED49,16.9883207629134,PIED
PIEN06,1.00160897729224,PIEN
PIEN06,7.5222967560415,PIEN
PIEN06,15.3466029497057,PIEN
PIEN06,16.8517592799666,PIEN
PIEN06,19.9989524319818,PIEN
PIEN07,1.00115555207149,PIEN
PIEN07,7.67482921552398,PIEN
PIEN07,21.9988259025668,PIEN
PIEN08,1.00162381091741,PIEN
PIEN08,21.9987180824188,PIEN
PIEN08,7.58930735183489,PIEN
PIEN09,1.00176470194892,PIEN
PIEN09,14.7185826433674,PIEN
PIEN09,7.29405958567356,PIEN
PIEN09,15.4356847582157,PIEN
PIEN09,19.9990384963191,PIEN
PIEN10,1.0019417412002,PIEN
PIEN10,4.49600522084024,PIEN
PIEN10,5.15399675531599,PIEN
PIEN10,7.55393371623212,PIEN
PIEN10,21.9985345567585,PIEN
PIEN11,7.57956312332657,PIEN
PIEN11,18.3004721148186,PIEN
PIEN11,21.9984563301591,PIEN
PIEN11,13.7332442045957,PIEN
PIEN11,14.3706665574757,PIEN
PIEN11,17.9498514297265,PIEN
PIEN12,1.00187838188017,PIEN
PIEN12,7.66772421996953,PIEN
PIEN12,20.9988051370843,PIEN
PIEN13,1.00125736392614,PIEN
PIEN13,7.76712886075992,PIEN
PIEN13,22.9993352003759,PIEN
PIEN14,1.00203324158135,PIEN
PIEN14,2.74155470421158,PIEN
PIEN14,3.82955287609171,PIEN
PIEN14,7.58688219897531,PIEN
PIEN14,19.9982835824127,PIEN
PIEN15,1.00210530289241,PIEN
PIEN15,2.67755349049753,PIEN
PIEN15,3.82611026590712,PIEN
PIEN15,7.56532910913539,PIEN
PIEN15,17.6916332809465,PIEN
PIEN15,13.7322222586806,PIEN
PIEN15,14.3205509087448,PIEN
PIEN15,18.4454196429362,PIEN
PIEN15,21.9984547720184,PIEN
PIEN16,1.00206443392795,PIEN
PIEN16,7.46069691993037,PIEN
PIEN16,21.9985676843432,PIEN
PIEN16,2.63697684461545,PIEN
PIEN16,4.333871598612,PIEN
PIEN17,1.00179849957653,PIEN
PIEN17,7.51049900668825,PIEN
PIEN17,19.9990039340341,PIEN
PIEN18,1.00188019453822,PIEN
PIEN18,7.50622494403571,PIEN
PIEN18,21.9986152420538,PIEN
PIEN19,1.00167001204219,PIEN
PIEN19,7.26430724846265,PIEN
PIEN19,19.9990161853454,PIEN
PIEN20,3.5431960736171,PIEN
PIEN20,7.59429175972812,PIEN
PIEN20,14.8662845869783,PIEN
PIEN20,15.1181911531468,PIEN
PIEN20,21.99849393602,PIEN
PIEN21,1.0020445853527,PIEN
PIEN21,4.31748040811206,PIEN
PIEN21,7.39872434699912,PIEN
PIEN21,14.0478124483451,PIEN
PIEN21,16.1078455301968,PIEN
PIEN21,19.9989627471718,PIEN
PIEN21,2.65068078159502,PIEN
PIEN22,1.00367029256205,PIEN
PIEN22,19.9979817382565,PIEN
PIEN22,7.41202763192057,PIEN
PIEN22,2.15098968774491,PIEN
PIEN22,13.6391991910124,PIEN
PIEN22,15.1906817485558,PIEN
PIEN22,17.8343713486912,PIEN
PIEN22,18.1439991526045,PIEN
PIEN23,1.00361236977818,PIEN
PIEN23,2.22885454897816,PIEN
PIEN23,3.68016715759378,PIEN
PIEN23,7.45494987636712,PIEN
PIEN23,13.5614672572377,PIEN
PIEN23,14.110977325693,PIEN
PIEN23,20.9983566530437,PIEN
PIEN24,1.00238720050987,PIEN
PIEN24,13.6197587062943,PIEN
PIEN24,15.3932011051502,PIEN
PIEN24,20.999243488171,PIEN
PIEN24,2.64850037044793,PIEN
PIEN24,3.16005837783188,PIEN
PIEN24,7.36795976872892,PIEN
PIEN25,1.00157970073778,PIEN
PIEN25,7.37006710267807,PIEN
PIEN25,20.998692364693,PIEN
PIEN25,15.8090074905281,PIEN
PIEN25,16.1698407464013,PIEN
PIEN31,1.00318731292775,PIEN
PIEN31,2.40465036165484,PIEN
PIEN31,3.52161574799056,PIEN
PIEN31,4.77563922133506,PIEN
PIEN31,6.0497203961132,PIEN
PIEN31,7.55771845806081,PIEN
PIEN31,9.69047399863642,PIEN
PIEN31,14.2197439781061,PIEN
PIEN31,10.190698392819,PIEN
PIEN31,13.3874440958284,PIEN
PIEN31,15.8317226184328,PIEN
PIEN31,16.1709344195988,PIEN
PIEN31,17.4157744480881,PIEN
PIEN31,18.5752347660778,PIEN
PIEN31,19.7442539841183,PIEN
PIEN31,20.1838363649021,PIEN
PIEN31,21.9978124621431,PIEN
PIEN32,2.50624928001862,PIEN
PIEN32,15.8638390837732,PIEN
PIEN32,16.0525348294956,PIEN
PIEN32,17.6432515785829,PIEN
PIEN32,18.8624885433148,PIEN
PIEN32,21.9837256786102,PIEN
PIEN32,3.56981444583785,PIEN
PIEN32,4.52320448060448,PIEN
PIEN32,6.08281154920988,PIEN
PIEN32,7.76318740283795,PIEN
PIEN32,9.52108049214291,PIEN
PIEN32,10.4698668741392,PIEN
PIEN32,12.9648620549343,PIEN
PIEN32,14.3865555635092,PIEN
PIEN33,1.00198003143354,PIEN
PIEN33,2.99284004066378,PIEN
PIEN33,3.00974403926913,PIEN
PIEN33,4.63966562005252,PIEN
PIEN33,5.20386383752937,PIEN
PIEN33,7.72228583889339,PIEN
PIEN33,20.9987507189462,PIEN
PIEN34,1,PIEN
PIEN34,14.1178652118415,PIEN
PIEN34,15.6371603026719,PIEN
PIEN34,16.3082650183047,PIEN
PIEN34,17.5065047170504,PIEN
PIEN34,18.7543872503945,PIEN
PIEN34,2.57860433663893,PIEN
PIEN34,3.56971640661066,PIEN
PIEN34,4.37248437724933,PIEN
PIEN34,5.68288275195808,PIEN
PIEN34,7.55296455473703,PIEN
PIEN34,9.47617319785874,PIEN
PIEN34,10.3572827339315,PIEN
PIEN34,13.5423733397815,PIEN
PIEN35,1.00158633994628,PIEN
PIEN35,2.70421245038548,PIEN
PIEN35,4.57313812223867,PIEN
PIEN35,5.44300249608675,PIEN
PIEN35,6.13253662359163,PIEN
PIEN35,7.61924844023892,PIEN
PIEN35,9.88996877753073,PIEN
PIEN35,14.3330982369414,PIEN
PIEN35,10.278343864509,PIEN
PIEN35,13.685993964241,PIEN
PIEN35,15.4432631272719,PIEN
PIEN35,16.4137760866469,PIEN
PIEN35,17.5645107720232,PIEN
PIEN35,18.4834023493353,PIEN
PIEN35,19.995754050189,PIEN
PIEN36,1.00230623044296,PIEN
PIEN36,2.56179577561511,PIEN
PIEN36,3.74015994411387,PIEN
PIEN36,4.28165092002649,PIEN
PIEN36,5.40937987642651,PIEN
PIEN36,7.57134455202544,PIEN
PIEN36,15.3126388996817,PIEN
PIEN36,16.6489747720983,PIEN
PIEN36,19.9982128070413,PIEN
PIEN37,1.00187968387591,PIEN
PIEN37,2.41215094442937,PIEN
PIEN37,3.45553708335578,PIEN
PIEN37,4.71557331753829,PIEN
PIEN37,6.21067997292464,PIEN
PIEN37,7.66433709026907,PIEN
PIEN37,9.47838917768168,PIEN
PIEN37,14.8513627046946,PIEN
PIEN37,10.5288936379004,PIEN
PIEN37,13.6479839383536,PIEN
PIEN37,15.0511890321412,PIEN
PIEN37,16.3623689113913,PIEN
PIEN37,17.7545480922797,PIEN
PIEN37,18.5192425730859,PIEN
PIEN37,19.5384526727893,PIEN
PIEN37,20.2608667329774,PIEN
PIEN37,21.8001776200856,PIEN
PIEN38,1.0022673250324,PIEN
PIEN38,2.54037004798987,PIEN
PIEN38,4.19614074223021,PIEN
PIEN38,8.2468505849478,PIEN
PIEN38,9.92212603572164,PIEN
PIEN38,10.0418112128001,PIEN
PIEN38,13.994403755893,PIEN
PIEN38,16.1892918884782,PIEN
PIEN38,22.9992862522426,PIEN
PIEN39,1.0029624045406,PIEN
PIEN39,2.42090768674997,PIEN
PIEN39,3.64456144546995,PIEN
PIEN39,4.82486379081625,PIEN
PIEN39,6.2633377123608,PIEN
PIEN39,7.61343474702843,PIEN
PIEN39,8.80627985311542,PIEN
PIEN39,14.4834354251563,PIEN
PIEN39,10.5148544466549,PIEN
PIEN39,13.2936948794845,PIEN
PIEN39,15.5915729951568,PIEN
PIEN39,16.2815646602106,PIEN
PIEN39,17.8068128240797,PIEN
PIEN39,19.0937094677332,PIEN
PIEN39,21.7999937604492,PIEN
PIEN39,23,PIEN
PIEN40,2.57119810637767,PIEN
PIEN40,17.8504862361837,PIEN
PIEN40,18.5320885369912,PIEN
PIEN40,3.73708067571084,PIEN
PIEN40,4.72117304358432,PIEN
PIEN40,6.05328451192516,PIEN
PIEN40,7.60403893210821,PIEN
PIEN40,13.6619305731132,PIEN
PIEN40,14.2433236320663,PIEN
PIEN40,15.3134514596812,PIEN
PIEN40,16.3991774502916,PIEN
PIEN41,1.00308573080584,PIEN
PIEN41,2.48007326831498,PIEN
PIEN41,3.72143909081924,PIEN
PIEN41,4.98377805411239,PIEN
PIEN41,6.04406535224354,PIEN
PIEN41,7.63740378412687,PIEN
PIEN41,9.75166091728679,PIEN
PIEN41,14.5687649872123,PIEN
PIEN41,10.2571565006534,PIEN
PIEN41,13.5180098186704,PIEN
PIEN41,18.0225377278512,PIEN
PIEN41,19.3211319343344,PIEN
PIEN41,20.9980600978744,PIEN
PIEN42,2.49286445874221,PIEN
PIEN42,15.5279723288781,PIEN
PIEN42,16.4111664854581,PIEN
PIEN42,17.5644683901983,PIEN
PIEN42,18.575889557418,PIEN
PIEN42,21.9851057710589,PIEN
PIEN42,3.7267755236702,PIEN
PIEN42,4.94579795150934,PIEN
PIEN42,6.03308959790828,PIEN
PIEN42,7.63534586604031,PIEN
PIEN42,9.56428137538636,PIEN
PIEN42,10.4858488963552,PIEN
PIEN42,13.166015853821,PIEN
PIEN42,14.3396577715788,PIEN
PIEN43,1.00193452749656,PIEN
PIEN43,7.17265070834621,PIEN
PIEN43,19.9984029620659,PIEN
PIEN44,1.00170470254842,PIEN
PIEN44,16.2848792161299,PIEN
PIEN44,17.5269397229715,PIEN
PIEN44,18.420135933247,PIEN
PIEN44,19.997859372636,PIEN
PIEN44,2.63419764058464,PIEN
PIEN44,3.87127331674592,PIEN
PIEN44,4.90956718914577,PIEN
PIEN44,5.01900029021459,PIEN
PIEN44,7.47962157283859,PIEN
PIEN44,13.5081358514132,PIEN
PIEN44,14.5123560980401,PIEN
PIEN44,15.5983517015055,PIEN
PIEN45,1.00206275362071,PIEN
PIEN45,2.70285613989947,PIEN
PIEN45,5.5639700366668,PIEN
PIEN45,7.66739440565767,PIEN
PIEN45,15.7666015065352,PIEN
PIEN45,16.3983970699364,PIEN
PIEN45,19.9980596436009,PIEN
PIEN46,1.00145053918388,PIEN
PIEN46,2.41078921262444,PIEN
PIEN46,3.48352322012775,PIEN
PIEN46,4.50717023015724,PIEN
PIEN46,5.72079609213705,PIEN
PIEN46,7.49688835792619,PIEN
PIEN46,15.1668844743566,PIEN
PIEN46,16.5287759078653,PIEN
PIEN46,19.9958657049957,PIEN
PIEN47,1.00243357449706,PIEN
PIEN47,2.48496201123042,PIEN
PIEN47,3.77263314776728,PIEN
PIEN47,4.62428926187463,PIEN
PIEN47,5.29954666973783,PIEN
PIEN47,7.50114792672095,PIEN
PIEN47,15.2142716065536,PIEN
PIEN47,18.5003366489858,PIEN
PIEN47,16.3480146930113,PIEN
PIEN47,17.402069116127,PIEN
PIEN47,19.9996299520101,PIEN
PIEN47,20.3141666439239,PIEN
PIEN48,1.00234908434444,PIEN
PIEN48,14.3009382392259,PIEN
PIEN48,15.5053868913265,PIEN
PIEN48,16.4517985944205,PIEN
PIEN48,17.5014746740829,PIEN
PIEN48,18.5557277877627,PIEN
PIEN48,19.9961039510607,PIEN
PIEN48,2.48987984933203,PIEN
PIEN48,3.55278790614138,PIEN
PIEN48,4.56862230240777,PIEN
PIEN48,5.49266016562157,PIEN
PIEN48,7.35901816128138,PIEN
PIEN48,9.55599320188597,PIEN
PIEN48,10.3776626018469,PIEN
PIEN48,13.2954098296105,PIEN
PIEN49,1.00231926005763,PIEN
PIEN49,2.56303686172385,PIEN
PIEN49,3.61127299799229,PIEN
PIEN49,4.55691616950292,PIEN
PIEN49,5.59103663634019,PIEN
PIEN49,7.62312742056714,PIEN
PIEN49,9.54671213158902,PIEN
PIEN49,15.1270823789339,PIEN
PIEN49,10.1839854991045,PIEN
PIEN49,13.520875701447,PIEN
PIEN49,17.3417807458674,PIEN
PIEN49,18.4615053121535,PIEN
PIEN49,19.6671843969164,PIEN
PIEN49,20.333852582612,PIEN
PIEN49,21.542791548414,PIEN
PIEN49,22.6908504521034,PIEN
PIEN49,23.9966051245312,PIEN
PIEN50,1.00243253420323,PIEN
PIEN50,2.44543944877894,PIEN
PIEN50,3.90986513882668,PIEN
PIEN50,7.6977544152034,PIEN
PIEN50,14.4760354973429,PIEN
PIEN50,15.1874364150801,PIEN
PIEN50,17.4465239046736,PIEN
PIEN50,18.5417360406094,PIEN
PIEN50,23.9988671307429,PIEN
PIFL06,1.00037004798987,PIFL
PIFL06,3.73880375973044,PIFL
PIFL06,7.58063482076275,PIFL
PIFL06,9.79973208982071,PIFL
PIFL06,11.5604317170692,PIFL
PIFL06,16.2599569273217,PIFL
PIFL06,17.8224902888072,PIFL
PIFL06,24.9543053343038,PIFL
PIFL06,18.4148634246646,PIFL
PIFL06,19.6353824900777,PIFL
PIFL06,26.1545722120057,PIFL
PIFL06,29.8087426694116,PIFL
PIFL06,31.0225750562072,PIFL
PIFL06,33.3377124665272,PIFL
PIFL06,34.9992325193794,PIFL
PIFL07,1.00145400798523,PIFL
PIFL07,29.6611739867826,PIFL
PIFL07,32.9992864539016,PIFL
PIFL07,4.14731006043728,PIFL
PIFL07,7.59777237356301,PIFL
PIFL07,9.86017757263234,PIFL
PIFL07,11.3180934842948,PIFL
PIFL07,16.9824742857422,PIFL
PIFL07,17.0518757524478,PIFL
PIFL07,18.5537206891883,PIFL
PIFL07,20.7519196215497,PIFL
PIFL08,1.00131147138348,PIFL
PIFL08,3.44758673967273,PIFL
PIFL08,7.64792899852302,PIFL
PIFL08,16.4945081125002,PIFL
PIFL08,17.5016321477184,PIFL
PIFL08,19.4522386245059,PIFL
PIFL08,20.3441173440321,PIFL
PIFL08,25.2444578676578,PIFL
PIFL08,26.6988702649533,PIFL
PIFL09,1.00187458807008,PIFL
PIFL09,25.7103892344824,PIFL
PIFL09,27.2454567227941,PIFL
PIFL09,29.6150848514381,PIFL
PIFL09,31.9985807202296,PIFL
PIFL09,4.22769933720914,PIFL
PIFL09,7.65115291604116,PIFL
PIFL09,9.76038517188584,PIFL
PIFL09,12.2023781733004,PIFL
PIFL09,16.4894500389366,PIFL
PIFL09,17.9452716644344,PIFL
PIFL09,18.1750097236662,PIFL
PIFL09,19.5948321567199,PIFL
PIFL10,1.00142334484653,PIFL
PIFL10,4.01975505863717,PIFL
PIFL10,7.62652381982532,PIFL
PIFL10,9.98806308918741,PIFL
PIFL10,10.0547843291938,PIFL
PIFL10,18.112728444871,PIFL
PIFL10,20.1630188608556,PIFL
PIFL10,29.9991233837831,PIFL
PIFL10,25.3063627730221,PIFL
PIFL10,27.1606509449666,PIFL
PIFL11,1.00080617665286,PIFL
PIFL11,3.3898480230589,PIFL
PIFL11,7.66356324757021,PIFL
PIFL11,16.6315736488371,PIFL
PIFL11,20.1130010718981,PIFL
PIFL11,24.8903999350787,PIFL
PIFL11,27.4294508297277,PIFL
PIFL11,28.9980653534485,PIFL
PIFL12,1.00106996781075,PIFL
PIFL12,3.92108586343567,PIFL
PIFL12,7.5946789605876,PIFL
PIFL12,9.88327663227389,PIFL
PIFL12,11.8549896538919,PIFL
PIFL12,18.9618564916754,PIFL
PIFL12,20.7496811719411,PIFL
