Time,Conductance,Temperature_C,SpeciesID,SerialNumber,CalNum,LeafSensor_PercentRH,FilterSensor_PercentRH
12/2/2021 2:07 PM,137.2,22.8,PIEN06,LPS3038,2102100,30.6,13.2
12/2/2021 2:10 PM,92.9,22.9,PIEN07,LPS3038,2102100,24.0,10.2
12/2/2021 2:12 PM,99.3,22.9,PIEN08,LPS3038,2102100,25.1,10.7
12/2/2021 2:15 PM,146.5,22.8,PIEN09,LPS3038,2102100,31.6,13.6
12/2/2021 2:17 PM,128.0,22.8,PIEN10,LPS3038,2102100,29.7,13.1
12/2/2021 2:20 PM,125.1,22.9,PIEN11,LPS3038,2102100,29.0,12.5
12/2/2021 2:22 PM,116.9,22.9,PIEN12,LPS3038,2102100,27.8,11.9
12/2/2021 2:25 PM,135.6,22.8,PIEN13,LPS3038,2102100,30.3,13.0
12/2/2021 2:28 PM,129.0,22.9,PIEN14,LPS3038,2102100,29.4,12.6
12/2/2021 2:30 PM,140.1,22.9,PIEN15,LPS3038,2102100,31.1,13.6
12/2/2021 1:18 PM,96.0,21.7,PIEN28,LPS3038,2102100,24.9,10.8
12/2/2021 1:22 PM,106.5,22.0,PIEN29,LPS3038,2102100,26.5,11.5
12/2/2021 1:25 PM,83.8,22.1,PIEN30,LPS3038,2102100,22.8,9.9
12/2/2021 1:29 PM,109.0,22.3,PIEN31,LPS3038,2102100,27.2,12.1
12/2/2021 1:32 PM,79.1,22.3,PIEN32,LPS3038,2102100,21.9,9.5
12/2/2021 1:36 PM,100.9,22.5,PIEN33,LPS3038,2102100,25.6,11.1
12/2/2021 1:39 PM,83.7,22.5,PIEN34,LPS3038,2102100,22.7,9.8
12/2/2021 1:42 PM,75.1,22.5,PIEN35,LPS3038,2102100,21.0,9.0
12/2/2021 1:44 PM,106.5,22.6,PIEN36,LPS3038,2102100,25.9,10.8
12/2/2021 1:47 PM,101.9,22.6,PIEN37,LPS3038,2102100,25.8,11.2
12/2/2021 1:50 PM,106.6,22.7,PIEN38,LPS3038,2102100,26.4,11.4
12/2/2021 1:53 PM,81.9,22.8,PIEN39,LPS3038,2102100,22.2,9.4
12/2/2021 1:56 PM,98.6,22.8,PIEN40,LPS3038,2102100,25.1,10.7
12/2/2021 12:39 PM,96.0,23.4,PIFL03,LPS3038,2102100,24.1,9.9
12/2/2021 12:37 PM,130.0,23.4,PIFL04,LPS3038,2102100,29.1,12.1
12/2/2021 12:34 PM,234.7,23.5,PIFL05,LPS3038,2102100,39.3,16.6
12/2/2021 12:42 PM,80.4,23.2,PIFL06,LPS3038,2102100,21.6,9.0
12/2/2021 12:56 PM,79.4,22.4,PIFL07,LPS3038,2102100,21.6,9.0
12/2/2021 12:48 PM,77.2,22.9,PIFL08,LPS3038,2102100,21.0,8.7
12/2/2021 12:46 PM,84.7,23.0,PIFL09,LPS3038,2102100,22.3,9.2
12/2/2021 12:43 PM,113.1,23.1,PIFL10,LPS3038,2102100,25.5,9.6
12/2/2021 12:58 PM,115.3,22.3,PIFL11,LPS3038,2102100,27.4,11.6
12/2/2021 1:01 PM,146.5,22.2,PIFL12,LPS3038,2102100,31.3,13.2
12/2/2021 12:54 PM,92.5,22.5,PIFL13,LPS3038,2102100,23.9,10.0
12/2/2021 12:52 PM,89.9,22.6,PIFL14,LPS3038,2102100,23.3,9.7
12/2/2021 12:50 PM,115.7,22.7,PIFL15,LPS3038,2102100,27.5,11.7
12/2/2021 12:10 PM,73.4,23.3,PIFL28,LPS3038,2102100,19.0,7.0
12/2/2021 12:08 PM,63.5,23.3,PIFL29,LPS3038,2102100,17.0,6.1
12/2/2021 12:06 PM,75.3,23.5,PIFL30,LPS3038,2102100,19.3,7.0
12/2/2021 12:29 PM,70.0,23.5,PIFL31,LPS3038,2102100,19.6,8.1
12/2/2021 12:26 PM,83.6,23.4,PIFL32,LPS3038,2102100,22.6,9.7
12/2/2021 12:17 PM,75.3,23.2,PIFL33,LPS3038,2102100,19.5,7.2
12/2/2021 12:14 PM,161.9,23.3,PIFL34,LPS3038,2102100,32.9,13.9
12/2/2021 12:12 PM,82.2,23.4,PIFL35,LPS3038,2102100,20.6,7.6
12/2/2021 12:31 PM,96.6,23.5,PIFL36,LPS3038,2102100,24.6,10.4
12/2/2021 12:27 PM,131.9,23.4,PIFL37,LPS3038,2102100,30.1,13.1
12/2/2021 12:24 PM,153.0,23.3,PIFL38,LPS3038,2102100,32.2,13.8
12/2/2021 12:22 PM,72.0,23.2,PIFL39,LPS3038,2102100,20.1,8.4
12/2/2021 12:19 PM,78.8,23.1,PIFL40,LPS3038,2102100,21.1,8.6
12/2/2021 12:03 PM,120.2,23.5,PIPO01,LPS3038,2102100,27.9,11.6
12/2/2021 12:02 PM,53.2,23.2,PIPO02,LPS3038,2102100,15.6,6.1
12/2/2021 11:56 AM,75.7,22.8,PIPO18,LPS3038,2102100,20.9,8.8
12/2/2021 11:53 AM,63.8,22.7,PIPO33,LPS3038,2102100,18.3,7.5
12/2/2021 11:58 AM,75.1,22.9,PIPO35,LPS3038,2102100,20.1,7.9
12/2/2021 11:55 AM,66.8,22.7,PIPO41,LPS3038,2102100,19.2,8.1
12/2/2021 12:00 PM,63.4,23.1,PIPO46,LPS3038,2102100,18.2,7.4
12/2/2021 10:35 AM,185.4,21.3,PSME03,LPS3038,2102100,35.5,15.1
12/2/2021 10:57 AM,120.0,21.0,PSME04,LPS3038,2102100,28.2,12.0
12/2/2021 11:21 AM,151.8,20.9,PSME05,LPS3038,2102100,31.9,13.5
12/2/2021 10:27 AM,72.2,20.7,PSME06,LPS3038,2102100,20.0,8.1
12/2/2021 10:30 AM,70.8,20.9,PSME07,LPS3038,2102100,19.8,8.1
12/2/2021 10:33 AM,56.8,21.2,PSME08,LPS3038,2102100,17.1,7.1
12/2/2021 10:55 AM,76.9,20.9,PSME09,LPS3038,2102100,21.0,8.7
12/2/2021 9:33 AM,64.3,22.0,PSME10,LPS3038,2102100,18.1,7.2
12/2/2021 11:23 AM,69.3,21.2,PSME11,LPS3038,2102100,19.7,8.3
12/2/2021 10:31 AM,65.9,21.0,PSME12,LPS3038,2102100,18.8,7.7
12/2/2021 10:32 AM,76.6,21.1,PSME13,LPS3038,2102100,20.8,8.5
12/2/2021 10:37 AM,185.1,21.5,PSME14,LPS3038,2102100,35.0,14.5
12/2/2021 11:18 AM,76.0,20.8,PSME15,LPS3038,2102100,20.9,8.7
12/2/2021 9:27 AM,79.9,22.0,PSME28,LPS3038,2102100,21.7,9.1
12/2/2021 9:41 AM,158.4,21.7,PSME29,LPS3038,2102100,32.8,14.0
12/2/2021 9:30 AM,124.9,22.0,PSME30,LPS3038,2102100,28.9,12.3
12/2/2021 9:40 AM,63.5,21.7,PSME31,LPS3038,2102100,17.9,7.1
12/2/2021 9:39 AM,65.5,21.7,PSME32,LPS3038,2102100,18.5,7.5
12/2/2021 9:52 AM,74.8,21.9,PSME33,LPS3038,2102100,20.6,8.6
12/2/2021 9:47 AM,61.7,21.8,PSME34,LPS3038,2102100,18.2,7.7
12/2/2021 9:45 AM,61.1,21.8,PSME35,LPS3038,2102100,17.7,7.2
12/2/2021 9:43 AM,65.2,21.7,PSME36,LPS3038,2102100,18.9,7.9
12/2/2021 9:32 AM,73.8,22.0,PSME37,LPS3038,2102100,20.3,8.3
12/2/2021 10:15 AM,44.2,20.9,PSME38,LPS3038,2102100,12.6,4.2
12/2/2021 9:51 AM,55.3,21.8,PSME39,LPS3038,2102100,15.8,5.9
12/2/2021 9:48 AM,60.9,21.8,PSME40,LPS3038,2102100,17.7,7.2
